date,original,trend,seasonal,residual
,,41.01914298701337,0.06619371912913156,0.19926329385749852
,,41.07630411319716,0.014802514457386317,0.28419337234545594
,,41.130701606956954,0.02275967188216766,0.20763872116087612
,,41.181893859864765,-0.028552418448195387,0.0004585585834249173
,,41.229451578575066,0.14682958861990225,0.257118832805034
,,41.27301710910925,0.32434467029126146,0.6105382205994943
,,41.312313078208334,0.4042431670580803,0.4913437547335917
,,41.34711909640861,0.2639450685732611,0.5968358350181262
,,41.37724504174066,0.1600937655170785,0.45866119274226946
,,41.40255718930153,0.08712973451093024,0.5162130761875332
,,41.423000619193076,-0.04390052785320811,0.34179990866013554
,,41.43860840459295,-0.07927929020436043,0.24797088561141578
,,41.44948580938113,-0.06876305269196742,0.2857772433108394
,,41.45580641565247,-0.054576530338424224,0.2652701146859542
,,41.45779375361963,-0.24819969870347833,0.45690594508384663
,,41.45571463428283,-0.3063540469405594,0.4236394126577352
,,41.44987402182921,-0.22970960945452387,0.5771355876253139
,,41.440559336614164,-0.24258276057384878,0.620523423959682
,,41.428036500653754,-0.23058704989063122,0.6040505492368737
,,41.412554737516395,-0.17475462822080767,0.5031998907044155
,,41.39434871865865,-0.16166931926065586,0.5083206006020049
,,41.37362844002835,0.09031702203765211,0.27705453793399926
,,41.35059933302952,0.07929318877476682,-0.04199252180428914
,,41.325476492878195,0.009169619759930038,0.14165388736187623
,,41.29849554480114,-0.06682776384197389,0.0531322190408261
,,41.26992801147194,-0.09360294968815416,0.03367493821621537
,,41.24004478214907,-0.07097264592596914,-0.15447213622309874
,,41.209121544442745,-0.008580682550472118,-0.18594086189227
,,41.1774478214523,0.1199178937249978,-0.2827657151772911
,,41.14532965953461,0.11630396793820583,-0.4212336274728159
,,41.113100250891705,0.12133874173982437,-0.44163899263153183
,,41.08114400751608,0.09637966241587982,-0.48702366993195767
,,41.04991772118567,0.09338986961646957,-0.25960759080214046
,,41.019919442671195,0.07461340009463913,-0.1784328427658366
,,40.99161535721148,0.1853512866419572,-0.26086664385343994
,,40.965427536239545,0.31302353051350984,-0.3623510667530567
,,40.941746626792025,0.3710761837751298,-0.256122810567156
,,40.92090195908598,0.20531135036894602,-0.12201330945492828
,,40.90317517990136,0.1311991641893877,0.05012565590924822
,,40.888794468907456,-0.013993782752161694,-0.16810068615529872
,,40.877908571238066,-0.1246056196105992,-0.08380295162746876
,,40.87057703799961,-0.1366937297443486,-0.06438330825525895
,,40.86677930791209,-0.07504373412333588,-0.12223557378875682
,,40.86641921235176,-0.0069410117087375135,0.020221799356981762
,,40.86932650022148,-0.18695833828646016,-0.3076681619350268
,,40.875288231151764,-0.24758752361030076,-0.2331007075414675
,,40.88405712841363,-0.19994088220979875,-0.18061624620382588
,,40.895371952450034,-0.2139394770575144,-0.2685324753925187
,,40.90896527991127,-0.15720674825546252,-0.33885853165580926
,,40.92457985343366,-0.09272449105520239,-0.41895536237846187
,,40.94198333843026,-0.0916636105135822,-0.33741972791667507
,,40.96100324393115,0.12585251189715296,-0.27765575582830593
,,40.98153070447812,0.07822338263147365,0.06144591289041301
,,41.00349329934375,0.010455152793543695,-0.14554845213729806
,,41.02686469339182,-0.04951992799335059,-0.20554476539847144
,,41.0516525702792,-0.08768711080578472,-0.19216545947342212
,,41.077902802561844,-0.07173721573840883,-0.23436558682343644
,,41.1056826604815,-0.008123932772431711,-0.20565872770906424
,,41.13507916273508,0.09550242846843596,0.00971840879648056
,,41.166199658512625,0.1333104126541886,0.24258992883318342
,,41.199126022017914,0.17106239594548991,0.3511115820365944
,,41.233871175347645,0.13697683133043592,0.3571519933219207
,,41.27035358326507,0.0800357259485212,0.37761069078641185
,,41.30841722444882,0.14130046962478676,0.27828230592639613
,,41.347853082074195,0.21521509927917953,-0.00026818135336981186
,,41.38838400297521,0.20699146795153012,0.0031245290732613284
,,41.42969618523858,0.2458817560145353,0.04232205874688333
,,41.47145922650313,0.09119698819609025,-0.2658562146992196
,,41.51332446410817,0.05691421854006028,-0.36673868264823284
,,41.55495392746637,-0.11801048834817691,-0.2334434391181972
,,41.5960330477336,-0.18105588337728581,-0.21147716435631736
,,41.6362829175896,-0.15165717324918776,-0.2211257443404051
,,41.67546711365061,-0.0818608912903339,-0.05030622236027682
,,41.713404048453945,0.009743223579940053,-0.07684727203388775
,,41.74999088707654,-0.14640803620002574,-0.011782850876514317
,,41.785167584259725,-0.1879638450948855,-0.10890373916483753
,,41.81892188095328,-0.22660024781885413,-0.10402163313442969
,,41.85131143790298,-0.2329435090639493,-0.13006792883902563
,,41.8824507270149,-0.13928578540683856,-0.047464941608055256
,,41.9124736111741,-0.08268889588617044,0.12611528471207123
,,41.94151596633572,-0.13504157321544144,0.2349256068797203
,,41.969704233260885,0.07267132621029278,0.3759244405288271
,,41.99713925416932,0.05810444787791986,0.23175629795275654
,,42.02389899969215,-0.01803490912996921,0.28113590943781475
,,42.050011546399375,-0.025565471543647654,0.26255392514427456
,,42.07544904879293,-0.0711601397488118,0.24091109095587626
,,42.10012863828833,-0.06532362529810262,0.4121949870097765
,,42.12391559923012,0.011675210873276698,0.32850918989660016
,,42.146607920898454,0.06891035707257426,0.2238817220289704
,,42.16795411069757,0.15387264816468474,0.14747324113773885
,,42.187707601028244,0.22367278771530863,0.057919611256444625
,,42.20565585728134,0.1653670914702859,0.09827705124836683
,,42.221628085864324,0.07695891345747966,-0.17338699932180646
,,42.235521352530384,0.14812158086886504,0.1061570666007512
,,42.24731274801585,0.23334611425813023,0.21044113772601492
,,42.25702872553029,0.17196098506208582,0.013010289407624498
,,42.26473971680784,0.20507430889654318,-0.10281402570438303
,,42.27059701746045,0.07568664445215023,0.02071633808739648
,,42.27480226981431,0.05209074221087386,0.04010698797481638
,,42.27756606493891,-0.10678884377669204,-0.010677221162218586
,,42.279101564544696,-0.1509460014392429,0.010244436894545572
,,42.279629059972095,-0.11056748756359862,0.10773842759150654
,,42.27936709386678,-0.043458134675243835,0.028391040808458
,,42.27853686164709,0.0009622951952310242,0.0690008431576814
,,42.277354432872706,-0.08787171119259723,0.15901727831989376
,,42.27602530729027,-0.13091906877259804,0.20339376148233157
,,42.2747287190007,-0.23395469378033806,0.05022597477964297
,,42.273614905939226,-0.22860527036573575,0.15579036442650818
,,42.27280104986869,-0.12219765721558254,0.20129660734689026
,,42.27235917495267,-0.048064847636721905,0.13730567268405736
,,42.27231902777671,-0.17439866259824066,-0.0789203651784689
,,42.27268187979756,0.028604253393639617,-0.28228613319119944
,,42.27344204548183,-0.0038762556407402294,-0.25056578984109024
,,42.27460858875298,-0.008579614000743523,-0.2982289747522415
,,42.27622411722386,0.021466386408906447,-0.13589050363276556
,,42.27834696908029,-0.023085430514690173,-0.13306153856559888
,,42.281033459180826,-0.05236889216719211,-0.172464567013634
,,42.28435123681044,0.012320476553559688,-0.017771713363998742
,,42.2883864695766,-0.012690393402471044,0.0032039238258718683
,,42.293237984164584,0.09954473664719697,-0.1138827208117803
,,42.29899623100839,0.1580190911012607,-0.07491532210964635
,,42.30574143545442,0.07757047994516812,-0.07151191539959001
,,42.31356742109481,0.005715333892144492,-0.057282754986950124
,,42.322561330067984,0.03606080194732441,-0.1753221320153031
,,42.33281812276543,0.17535930647591663,0.01232257075864851
,,42.34447931418989,0.14235792708725187,0.033662758722854846
,,42.35769834489245,0.16007940965642156,0.002722245451131755
,,42.37258973828382,0.13328333424270267,-0.06497307252652718
,,42.38925133205143,0.10715887815286929,0.0007897897957036548
,,42.40779362839009,-0.03025278398324079,-0.013440844406844121
,,42.42832939864412,-0.08298208007399348,-0.04674731857011949
,,42.45094679023604,-0.015538439371130749,-0.1256083508649084
,,42.47570250963777,0.03451726245607864,-0.20041977209384498
,,42.50260619338122,0.03940272609871533,-0.2322089194799304
,,42.53161020556766,-0.016564898615487066,-0.17914530695217223
,,42.562633987077064,-0.06828171745848731,-0.09605226961857483
,,42.59556287929563,-0.1737096854424996,-0.11315319385312961
,,42.630229061519174,-0.15355126769669505,-0.15987779382248135
,,42.66642660124976,-0.05802733904565906,-0.17719926220410542
,,42.70395503785116,0.01528728216972173,-0.28804232002088526
,,42.74264331262816,-0.18521532581899713,-0.12622798680916958
,,42.782339245996816,-0.028741343452674078,0.0612020974558547
,,42.82289443727966,-0.06048558900004811,-0.012908848279614915
,,42.86412573056086,0.021615814417077727,-0.05524154497793177
,,42.90579821318589,0.08880485562023573,-0.14450306880613084
,,42.94766901085611,0.058375963191052496,-0.16084497404716558
,,42.989523957317864,-0.03623111685256884,-0.10809284046529655
,,43.03116428782551,0.055229696936304404,-0.2411939847618143
,,43.072408240930564,-0.02334863102149541,-0.294159609909066
,,43.113071169434626,0.08583602844252054,-0.1187071978771499
,,43.15295713825229,0.10778816926596455,0.0035546924817424497
,,43.19186904084839,0.01802761339770078,-0.09929665424608913
,,43.229615260392315,-0.010282050509187669,0.09436679011687232
,,43.266000354786385,-0.08670392671745915,0.13440357193107388
,,43.30082124813743,0.06523770325553498,-0.05235895139296787
,,43.33389230395489,0.07446433774253342,0.08264335830257608
,,43.365065326840444,0.06284505785855958,0.33108961530099634
,,43.39424739970422,0.09189428199336264,0.4846583183024151
,,43.421378115004295,0.06447746293123335,0.4343444220644699
,,43.446404944770606,-0.06518483372413394,0.43587988895352936
,,43.469286939367315,-0.1284642525064005,0.47627731313908583
,,43.490008527198576,-0.028855859578657078,0.355947332380083
,,43.50858570074151,-0.001971809424776552,0.47838610868326015
,,43.525058425591006,-0.004192228445284076,0.37303380285428034
,,43.53950283884689,-0.07493672979765312,0.30253389095076244
,,43.55202791393417,-0.10368977675024198,0.1599618628160755
,,43.562788507137604,-0.12079184174829885,0.1850033346106983
,,43.57197278264433,-0.14634301021511814,0.20137022757079137
,,43.579772691027976,-0.07315238281236895,0.12037969178439312
,,43.58635620618163,-0.020413986123227732,0.3049577799416028
,,43.59186724357748,-0.19496583192049752,0.07569858834301613
,,43.59645017172447,-0.04656922428232449,-0.09048094744214552
,,43.60027695406023,-0.0589934143230607,-0.009283539737168667
,,43.60356717881398,0.055852720756619886,0.22558010042939713
,,43.606595558507166,0.1430808178737178,0.1353236236191151
,,43.609656140251936,0.15942274322865754,0.11592111651940229
,,43.61303699582223,0.05215646919001692,-0.18699346501224312
,,43.61703822391078,0.16104305427584567,-0.241481278186626
,,43.621959713084244,0.06687273258617764,-0.24023244567042212
,,43.628117327656135,0.16145228366234002,-0.21516961131847978
,,43.63585859360795,0.18339465181156692,-0.3916532454195192
,,43.64553942577838,0.11412455561032127,-0.33206398138870696
,,43.65748093585046,0.0955043125332984,-0.3253852483837605
,,43.67195711230253,-0.04200836616666906,-0.3952487461358629
,,43.68917044830339,0.0316992975854471,-0.20206974588884208
,,43.7091972723556,0.054066415486961485,-0.21826368784256545
,,43.731972922751666,0.01675954937386229,-0.4354324721255267
,,43.75732640706177,0.08367171725239114,-0.4862981243141604
,,43.785033626474394,0.030044009611201024,-0.460377636085596
,,43.81484546564781,-0.11605790035957854,-0.3440875652882269
,,43.846492765206236,-0.18811869695469927,-0.39257406825154106
,,43.87970264288948,-0.09657230021364471,-0.09783034267583446
,,43.914199139864046,-0.07584731455978902,-0.14065182530426057
,,43.94972788652706,-0.10168423241594425,0.0014563458888829928
,,43.98605004041794,-0.18082761447854762,-0.023822425939400205
,,44.02293483086486,-0.16993334998594806,-0.07160148087891827
,,44.0601584837022,-0.06492412252697843,-0.21383436117522336
,,44.09752007987396,-0.1589245173088034,-0.07619556256515381
,,44.134875353490656,-0.1173238009800849,0.06054844748943111
,,44.17214788902164,-0.0673741689513374,-0.020173720070296497
,,44.209298336984936,-0.19945588260669958,0.06775754562175962
,,44.24628145426489,-0.11922849507424507,0.25474704080935595
,,44.28301391810926,-0.1125302294132994,0.2113163113040386
,,44.31938025275922,0.029574782879237482,0.03284496436154427
,,44.35527195298532,0.1150065067032467,0.21572154031143498
,,44.390614549172156,0.19319922998392586,0.14248622084392082
,,44.42537946381717,0.0754664039220976,0.47805413226073057
,,44.45955940615838,0.20636533169072732,0.6797752621508977
,,44.493160244285285,0.14914626510478132,0.6194934906099334
,,44.52616522725344,0.201523890806975,0.5341108819395828
,,44.558515880944796,0.23799655443336576,0.46528756462183907
,,44.590102074221804,0.24599530298474206,0.34990262279345075
,,44.620783448597834,0.20993177469257898,0.1644847767095854
,,44.65043540648371,0.09574542366592442,0.023119169850367882
,,44.67897397133927,0.11942323726530946,-0.09399720860457705
,,44.7063961613961,0.10083933281391641,-0.12423549421001923
,,44.73279329128405,0.015496712305930986,-0.06529000358997905
,,44.75831305980681,0.1290632266388712,-0.2043762864456795
,,44.783124876836084,0.04497006550110261,-0.19569494233719098
,,44.807396694476495,-0.10909450989679115,-0.2928021845796991
,,44.831307099911946,-0.19383217164274272,-0.2193749282692039
,,44.85502857060977,-0.11225012067124529,-0.34117844993851776
,,44.87872530803233,-0.09287350937379607,-0.38455179865853495
,,44.90254443524851,-0.1797112734528039,-0.32153316179570623
,,44.926632651277586,-0.2396997887534535,-0.2856328625241318
,,44.95113663244561,-0.20335204205871044,-0.10108459038689688
,,44.97618778251257,-0.061015582162471355,0.23222779964989826
,,45.00187568870661,-0.16588872925600437,-0.04288695945060539
,,45.02825154334559,-0.1459150136290196,-0.11473652971656634
,,45.05534130471591,-0.14756916174618345,-0.0987721429697288
,,45.08314449866337,-0.21291806286206752,-0.061226435801309265
,,45.111642365185446,-0.210250137669633,-0.09239222751581622
,,45.14082466255389,-0.2076367811449992,-0.047687881408890576
,,45.17066560107208,-0.09707792206063343,0.03221232098855609
,,45.20106913982394,-0.017158561296813472,0.011789421472869321
,,45.23186220512544,0.07674462709777014,0.24109316777679624
,,45.26278636727515,0.008948037818509672,0.03376559490634179
,,45.2935271796087,0.17713557128633858,-0.16516275089503551
,,45.32376136758935,0.18627435203767487,-0.20453571962702455
,,45.353200642657455,0.20169616378494767,-0.25579680644239744
,,45.38163917875436,0.2594841272113509,-0.03262330596571417
,,45.40897946308489,0.3219326322779864,0.08858790463712296
,,45.43522183190339,0.2776209945504355,0.18515717354618033
,,45.46042091167074,0.22268247621999618,0.2994966121092659
,,45.48465917896175,0.1907339534432759,0.30720686759497084
,,45.50802387767398,0.11142845892048617,0.3631476634055346
,,45.530597667694835,0.06197726225514364,0.24802507005002639
,,45.55246131207182,0.19573518644763516,0.43340350148054796
,,45.57368360533488,0.0927770322367999,0.437639362428321
,,45.59432264258026,-0.019348301364192723,0.3041256587839314
,,45.61441976501754,-0.0827242095765075,0.17280444455897026
,,45.633987992671535,-0.060827857867773144,0.13133986519623875
,,45.653004487321745,-0.010468955346458367,0.06196446802471911
,,45.671405711544566,-0.15019225399675093,-0.019413457547813096
,,45.68909354223191,-0.17102859206584115,-0.055864950166068184
,,45.70594187510476,-0.13706663772517363,-0.02577523737958387
,,45.72179280124055,0.01895737565606208,-0.13425017689661445
,,45.73650547032954,-0.05386005620753348,-0.09444541412200635
,,45.74993680285143,-0.06314355865203758,-0.09859324419939242
,,45.761928044257274,-0.18868753325310722,0.014959488995835102
,,45.7723182810709,-0.1706540893721527,-0.044264191698751176
,,45.78095371596827,-0.2206943235055178,-0.17725939246275146
,,45.78770179275994,-0.22339112330093386,-0.18691066945900303
,,45.79246361958725,-0.14250848331056834,-0.1605551362766775
,,45.79518434986423,-0.14646628317100435,-0.18921806669322905
,,45.7958591469052,-0.06252035609805158,-0.27383879080715445
,,45.79457198121584,-0.11509846515529075,-0.2199735160605485
,,45.791498006512114,-0.03758200331164941,0.04198399679953724
,,45.78685757043803,0.013982725725820544,0.20705970383615124
,,45.780868503123244,0.017264230691696695,0.3263672661850592
,,45.77370596840622,0.11351664903266777,0.22267738256111613
,,45.76548914115546,0.1984822755216038,0.27562858332293416
,,45.75627318031197,0.19177620166662063,0.2915506180214109
,,45.7460479090446,0.20437108080726638,0.2891810101481411
,,45.7347497321503,0.14000052806007324,0.27384973978963245
,,45.72227521834338,0.028817841087099214,0.24170694056952868
,,45.7085038764375,0.039764734204363564,0.29313138935814465
,,45.693291973484705,0.13116004597780537,0.37134798053748597
,,45.67648858482603,0.09425288726128694,0.1890585279126853
,,45.65796844130178,0.08738396116002221,0.21444759753819653
,,45.637644517050276,0.06083818082985788,0.2613173021198705
,,45.615460333364766,0.050416055179587096,0.288223611455642
,,45.59139662153171,0.125409376500948,0.4370940019673455
,,45.56546035161095,0.011700132118321861,0.1334395162707267
,,45.5376630100854,0.018487610912499054,0.1585493790020962
,,45.508028953585466,0.0037722775672141065,0.011798768847320673
,,45.47663155356125,0.12432879345219075,-0.07736034701343897
,,45.44358990377412,0.1304517814655619,-0.05044168523967585
,,45.40907473239016,0.1290824270599851,-0.10595715945014206
,,45.37331534727385,-0.12119790804612243,-0.031117439227735133
,,45.33662065954113,-0.049398673467927534,-0.04352198607320901
,,45.299345430047225,-0.10792402701448571,-0.06402140303273995
,,45.26180888646362,-0.10935667620332404,-0.10475221026029402
,,45.224298960823226,-0.06575725372043942,-0.11084170710278585
,,45.18708813072834,-0.17653614076695637,0.03714801003861368
,,45.15042680715549,-0.15495542769004392,0.028328620534551874
,,45.114493435617156,-0.17992993462692863,0.02293649900977357
,,45.07934757312272,-0.2106967115422681,0.05454913841955289
,,45.04496138028865,-0.1393638060079327,0.007602425719291261
,,45.01125435165123,-0.12090649695735863,-0.09664785469387027
,,44.97809321100334,-0.018678520135421914,-0.16571469086791524
,,44.945300698870696,0.05200038290398959,-0.2036010817746856
,,44.91268563275754,0.03392602806828597,-0.21941166082581987
,,44.88007719450106,0.051247703674295805,-0.1183248981753593
,,44.84733514963945,-0.010195824384470097,-0.12903932525497908
,,44.81435757762734,-0.11780743893644276,-0.2610501386908979
,,44.78106094235836,-0.05844806735128875,-0.18131287500707316
,,44.7473842438349,-0.08976632759330959,-0.11631791624159149
,,44.71330303791573,-0.028869379975421917,-0.14313365794031085
,,44.678788531397686,0.06923326212270958,-0.03442179352039432
,,44.64378205831068,0.09584887886706944,-0.04213093717774541
,,44.60825178026319,0.10247157020135893,-0.10332335046454943
,,44.57222663506927,0.20375740124364136,-0.1409840363129149
,,44.53582241817853,0.16723784059458124,0.1436397412268846
,,44.499212807918525,0.1689931847323456,0.1784940073491299
,,44.46260019207607,0.09385065683614743,0.29024915108778515
,,44.426186961208145,0.15683768415997343,0.3849753546318837
,,44.39015829722621,0.19366283418483005,0.5578788685889648
,,44.354663971624774,0.2205097681351768,0.5751262602400473
,,44.31980809525671,-0.051489894672760314,0.06908179941605397
,,44.285647365387156,0.09350365077186909,0.18504898384097146
,,44.252223408165946,0.0734867616737443,0.23848983016031156
,,44.21957074447566,0.026161524486212676,0.3184677310381261
,,44.187675612202575,0.04003865407361008,0.25868573372381576
,,44.156478437748795,-0.08994151882249926,-0.07163691892629487
,,44.125907794365986,-0.11616572426210565,-0.06814207010388174
,,44.095895992590115,-0.10969362239718128,-0.03630237019293503
,,44.066394139577255,-0.24836078437432849,-0.3503333552029275
,,44.037379512378934,-0.1822309247477338,-0.38744858763119794
,,44.00887112221142,-0.14320732712227233,-0.39796379508914725
,,43.98094428109172,-0.0652947847670822,-0.262449496324642
,,43.95371340797414,-0.02706137492128601,-0.29215203305285087
,,43.92731623949813,-0.1062223144491441,-0.13009392504898898
,,43.90191380283686,-0.09663122708020808,-0.24178257575665185
,,43.87768653851557,-0.1281710736023302,-0.28361546491323963
,,43.85480318383504,-0.19695403381554064,-0.19194915001949653
,,43.833405753421594,-0.08820252838779871,-0.2793032250338001
,,43.81361341840457,-0.21282565957644134,-0.6080877588281339
,,43.79552965313936,-0.10956029543825914,-0.2126693577011025
,,43.77925561677274,0.01254870464112229,-0.10940432141385514
,,43.76489818199307,0.08591632329576393,-0.04911450528883421
,,43.75253002594878,0.12105536588573686,-0.010985391834516633
,,43.742147965413224,0.1904667808730309,-0.07001474628625459
,,43.73364426836507,0.24745893572479505,-0.11850320408986192
,,43.726837465009766,0.20351931127431078,-0.02935677628407518
,,43.72151959137719,0.1300247055079724,-0.12734429688515547
,,43.717476658612995,0.14730212557844358,-0.04097878419143797
,,43.71448717663118,0.15503518050531948,-0.1652223571364999
,,43.71234743048719,0.14913240880260203,-0.04687983928979378
,,43.710864334804924,-0.05031057923561823,0.15404624443069537
,,43.7098111778714,0.20109586454327413,-0.09630704241467924
,,43.70893877996407,0.1644820354809487,-0.01672081544502646
,,43.708015181197304,0.0538165364739647,0.09066828232872837
,,43.70689161234636,0.07226510768400779,0.04234327996962861
,,43.705503875976824,-0.04158428940851806,0.13578041343169645
,,43.70380444619894,-0.08602747817379383,0.08642303197486001
,,43.70177052234263,-0.06277438476263936,0.06520386242001308
,,43.69942099518609,-0.25766823493810403,0.2624472397520137
,,43.696790445392274,-0.17932307602561487,0.21983263063334135
,,43.69389224371,-0.10646492770762875,0.21897268399762027
,,43.690679098237595,-0.07027410210547064,0.29389500386787404
,,43.68707657466514,-0.03587319491894398,0.30689662025380215
,,43.68300382222675,-0.1339898787873796,0.02798605656062847
,,43.67837930381947,-0.14020628365552706,0.03882697983605965
,,43.67312636578195,-0.13107955401376264,0.03495318823181748
,,43.667194563203815,-0.12321843392877252,-0.03257612927504283
,,43.66058810678613,-0.0054359336217033385,-0.009752173164422118
,,43.65335932127751,-0.17330532640128418,0.1533460051237725
,,43.64556291829732,-0.07971139195361762,-0.0499515263437047
,,43.63727432441799,0.011339541807673447,-0.13641386622565932
,,43.62859074959465,0.12489228320487149,-0.24128303279952235
,,43.61963317416939,0.18028249226925408,-0.2877156664386433
,,43.61055386274865,0.15065508135581684,-0.013308944104466036
,,43.60154591799069,0.18593638518632222,0.1391176968229857
,,43.59283241904123,0.10295030945177724,-0.01028272849301004
,,43.58462095588622,0.0002899822609227151,0.02028906185285706
,,43.57707279848606,0.018002205045436613,-0.21977500353148827
,,43.57031345297366,-0.006579690502475949,-0.1884337624711776
,,43.564446121172054,-0.05660646735966737,-0.13253965381238686
,,43.559549568388384,-0.05189239809744565,-0.17295717029094249
,,43.55565445438868,0.21131349540317354,0.14213205020814712
,,43.5526887224011,0.1033469841936902,0.220664293405207
,,43.550507054860404,-0.009839408983960532,-0.11346764587644742
,,43.548929887270404,0.016434598187308695,-0.005964485457717217
,,43.54774208662394,0.018962822810201986,-0.007304909434147078
,,43.54671673496241,-0.05209936009452203,0.06478262513211064
,,43.54560853565703,-0.03530999653634914,0.06350146087931563
,,43.544144546212664,-0.12544446281866803,-0.29140008339399515
,,43.54205576905667,-0.042955069965981085,-0.17730069909067936
,,43.53912274923915,0.05430912268541036,-0.06373187192455987
,,43.53520987249731,0.030310236398029676,-0.2455201088953416
,,43.53027210155439,0.0934196200796613,-0.30369172163404556
,,43.524350270433,-0.02506044306489945,-0.17928982736809473
,,43.51754244871198,-0.07477075664738872,-0.07437169206458805
,,43.509990481867625,-0.051332936174221175,0.0411424543065948
,,43.501867038454456,-0.014803695835714281,0.15483665738126007
,,43.49335804705316,0.07583557666115986,0.30430637628568036
,,43.48465334099245,-0.030967079519321185,0.21721373852687265
,,43.475954565569175,-0.02856049805462462,0.2235059324854518
,,43.46745603292299,-0.01617539050828238,0.2196193575852945
,,43.45933026194759,0.08424369607939095,0.37322604197301956
,,43.45170713868968,0.10175442802131879,0.5925384332890076
,,43.444672352302554,0.011649523275832241,0.32797812442161245
,,43.4382896302003,-0.0037292416810543877,0.1846396114807547
,,43.43261235468072,-0.09953201463394568,0.17661965995322504
,,43.4276812950424,-0.2724509560491154,0.35446966100671773
,,43.42353097087082,-0.22468648052705037,0.31085550965622843
,,43.42015588876176,-0.09791440377220542,0.0021585150104428408
,,43.417492493052585,-0.14076068879987116,-0.4140318042527156
,,43.41546415637664,-0.015696027192587995,-0.28276812918405625
,,43.414000777709774,0.16755060243145664,-0.17345138014123052
,,43.413111413564465,-0.027544562974248572,-0.40636685059021715
,,43.41290711104997,-0.12103701047691526,-0.312670100573051
,,43.41355598917327,-0.045594342617702635,-0.3887616465555652
,,43.4152928806834,0.09146305988375339,-0.4740559405671547
,,43.41842610134526,0.010381929409571462,-0.5333080307548315
,,43.4233292584622,-0.0143692513106181,-0.3975600071515828
,,43.43044791732057,0.05733159751157936,-0.13207951483214941
,,43.44023492854161,0.12429025943261364,-0.12842518797421576
,,43.45310489175374,0.18049984749287193,-0.19750473924661094
,,43.469398612700694,0.12082026035732042,-0.1541188730580103
,,43.48935693262659,0.21330680121260548,-0.11196373383919678
,,43.51313085293266,0.12530443076452769,-0.1216352836971879
,,43.540777780867245,0.018121892768540458,-0.09279967363578834
,,43.57226836067186,0.03300676046146922,-0.1315751211333307
,,43.60748592765037,0.13555812057394767,-0.19194404822432176
,,43.64621644941962,0.17373735930374354,-0.26885380872336384
,,43.68816932230796,0.10657778891525028,-0.24364711122321125
,,43.73296178820317,0.05815123955531318,-0.2818130277584814
,,43.780132058511995,-0.009841120653998826,-0.1254909378579967
,,43.82917626133442,0.04921101041284568,-0.08918727174726371
,,43.87958549977763,0.031302905147113126,-0.28568840492474834
,,43.930862071448594,-0.10166033965573314,-0.33500173179286463
,,43.982510110379835,-0.16414421466397827,-0.32416589571585774
,,44.03404647436722,-0.2348325589339613,-0.30501391543326406
,,44.08503958302226,-0.44522671048874146,-0.5264128725335198
,,44.13517323430228,-0.36704256016346404,-0.22643067413881823
,,44.18428513677266,-0.03421479783934844,-0.2725703389333134
,,44.232322399433805,-0.05162480780980173,0.06860240837599463
,,44.27929079284242,0.05671257497046429,0.22359663218712456
,,44.3253170256493,0.05981016526366268,0.17447280908704244
,,44.370627904034315,-0.20018828782435136,0.3891603837900419
,,44.41548318033526,-0.2527779775360677,0.5653947972008098
,,44.46011721101078,-0.12394951677926214,0.43543230576847947
,,44.50467883944756,0.061420194573871434,0.648000965978575
,,44.54922568868508,-0.032665794564977715,0.6478401058799008
,,44.59375006645752,-0.13958951337339587,0.5465394469158795
,,44.63819681425656,0.1408919205267195,0.22161126521672259
,,44.68250141165069,0.22706032033082843,0.0911382680184829
,,44.72663840386466,0.1535047901621515,0.348956805973188
,,44.770669325311424,0.13511129681400458,0.2591193778745762
,,44.81469365584179,0.2413923569669174,0.292213987191289
,,44.8587945102856,0.1883364333588336,0.27576905635556415
,,44.90304611630133,0.09495370400263804,0.003400179696022576
,,44.947520069168775,0.06112916640955167,-0.007249235578328239
,,44.992286137713016,0.2770189165212258,-0.26790505423424804
,,45.0374075661767,0.248043048659369,-0.3047506148360668
,,45.082959455508366,0.1805174622917115,-0.17487691780007708
,,45.129072764088,0.11768623969114188,-0.10785900377914004
,,45.17590974551351,0.033807545366891255,-0.38671729088039797
,,45.22364854799801,0.06899519031085416,-0.5455437383088579
,,45.27249284570637,0.008624901959294731,-0.5340177476656578
,,45.32266174544418,-0.11767387644536073,-0.4578878689988173
,,45.374374314379196,-0.22399508779124808,-0.4031792265879517
,,45.42784396707885,-0.2761044222383288,-0.32393954484052045
,,45.483273424012786,-0.4939670116800956,-0.38090641233268485
,,45.54080785472653,-0.38433360333657834,-0.5225742513899547
,,45.600524554567286,0.04162444012874012,0.2109510053039685
,,45.66241386425131,0.10797136017125575,0.08271477557742912
,,45.72635519397779,0.1236754421373403,0.003069363884868892
,,45.79209842822896,-0.007631282810537461,-0.23206714541842643
,,45.85929065011414,-0.2000304501366124,-0.6060601999775272
,,45.92751873772763,-0.24744513691646497,-0.654273600811166
,,45.996355853179814,-0.1319206665171038,-0.3173351866627101
,,46.0653931101761,0.04628179215268065,-0.27017490232878316
,,46.134253799472845,-0.036578751134249014,-0.2561750483385907
,,46.20260158114321,-0.2595886342542164,-0.10151294688899526
,,46.27012935359602,0.09352381625724837,0.551646830146737
,,46.336498398932775,0.22519256845407812,0.46540903261314526
,,46.40126114192496,0.07559762262091571,0.13354123545411767
,,46.46388183842707,0.04452185679007692,0.3120963047828553
